data$Geneid,A01,A04,A05,A14,A15,A16,A19,A20,A25,A26,A30,A31,A33,A36,A38,A41,A43,A50,A51,A57
SMPDL3A,126.46906743247479,268.48287859597986,93.49993934880837,119.91569211105563,184.75401621614125,265.8931611953312,80.46494707061602,115.42529204772947,137.66333273922493,187.89191762713742,165.67780607482473,159.60937305456102,122.26737971006916,123.29114812792862,115.00572186888134,184.09240169324764,110.11331525231468,187.6753263619812,118.47263993208153,127.73821162686458
STX7,704.7887835557333,546.137532547723,733.4550797806523,759.9954791409288,685.1294768015238,687.831729733096,799.9848360933709,804.2536478164376,769.5605977717328,747.5051425598548,660.8068817007378,645.1500359448378,750.8122798492395,830.1093451594697,804.3752801233898,551.4327445215171,773.7894874533405,646.8096069261138,846.3344876585226,779.203090923874
VNN2,220.3999767391187,135.9090348172196,238.9442894469547,246.18453347302813,210.04772081716058,210.45597700788758,209.90855757552006,232.09171626801518,241.4750262802798,168.5949098708368,228.52111182734447,174.52613689143587,249.06318089088163,232.03240920970418,248.6250865835932,122.44678094275646,233.7098935967495,210.01762711935993,253.26187099253357,242.7026020910427
SLC2A12,376.3375647383837,627.8497129899778,333.4831170107498,331.9520483604056,559.7606800834279,811.0254723718596,283.37655272695207,433.1551282221246,394.9357906453174,557.5819609583699,582.7288351597284,547.4452328133074,388.53856218977535,356.8551243951226,350.33534927688135,644.3234059263667,327.3436650698062,395.4587234056033,292.9892233050879,433.45833145382716
IL22RA2,267.0584676365366,233.46337269215638,255.5665008867429,288.27414726035227,237.5408779921816,261.7867031073724,267.0503315821894,269.32568144470207,273.0698895319052,236.64225301147576,286.60356108346116,261.7892053371538,280.76213118608473,248.87964684209194,284.5228263576949,203.5149945324435,313.1113318059016,301.6210602246127,253.9712879981149,292.0947105867637
ARFGEF3,863.1820816022308,2038.6355222582943,755.2717322953742,784.6139324882315,957.8615959777322,1750.377759992431,733.5137928611229,836.5230843028996,751.5063901993755,1643.292555247072,1269.2443419410424,1209.7495471705513,885.7592396773899,672.3579382380207,826.9775607218983,1985.3267723891065,763.3025050483582,867.9983844241631,722.8959286873718,1012.5382241622799
SMIM28,68.75988132251057,122.56827066338211,56.09996360928502,61.94320519643933,64.8838509330496,100.60822315499017,65.30488457905068,58.33321211014285,54.162622717072104,74.14113506368125,78.07804654100936,74.5838191843743,66.1149534728522,79.64148698946941,54.5113826199322,115.69109647694921,33.708157730300414,78.1980526508255,74.48878558603928,72.3849865885566
LINC01277,308.8055384394894,283.4912382690471,324.13312307586904,295.42144016763376,324.419254665248,293.61175328905296,340.51832673362145,327.65889355484495,309.1783046766199,293.51764429320383,315.16870006187924,285.6560274761536,301.59286995150393,308.610762084194,325.73874980203385,228.00435072099478,352.81205091047764,307.2066354139574,372.4439279301964,329.56458599731064
PHACTR2-AS1,181.10861598339838,167.5933496825837,208.8165312123387,163.593593211109,150.6625013191152,131.40665881468104,202.91160565633606,188.65209022854708,183.9272396433907,135.0790542941042,162.82129217698292,145.43844740952989,195.62780753611065,217.4825221635511,182.81256366440675,102.1797275453347,156.5556659029508,122.88265416558293,215.66276969672327,154.98903010726235
PLAGL1,803.6311129568422,757.0883657302786,894.4827531036001,815.5855350864512,699.4259185325348,719.6567799147766,895.6098456555522,819.1472338871124,814.6961167026262,727.1925028163805,797.9195487971444,754.788250145868,893.9103983247279,917.4086674363881,938.6594177968813,727.0805406325056,967.798661945514,774.1607212431725,908.053767144098,881.3936602253656
SAMD5,233.90638199889756,465.2591498650831,220.24430157719306,250.94939541121576,493.7771028633775,204.2962898759494,158.59757683483738,246.98530233868993,287.73893318444556,595.1603444837974,314.2165287625986,305.7936586559347,228.23244212546243,192.21166571496946,204.75007130413556,483.0314393052186,224.72105153533607,255.8193436719863,187.99550647905153,269.95342057144046
NUP43,238.8178020933626,110.89510202877429,224.39985443714008,266.0381248821433,244.13923571418664,170.41801065028946,264.71801427579476,245.7441701661337,214.39371492174374,185.86065365278998,161.86912087770233,163.33856401377975,223.70402065471913,242.75337861213276,229.34667077898303,214.49298178938028,229.96454273782726,193.2609015513259,249.00536895904563,228.22560477333138
LRP11,399.66681018709266,638.6890838649707,360.4942106004056,354.9822143949792,424.4943467823245,560.5315290063738,317.19515366967477,343.793611798076,354.3138236075133,487.50335384338354,399.9119456978528,422.14441658355855,370.4248763068021,343.07102087771443,331.05693347227117,495.6983476786072,379.77857709471795,495.9990768138075,329.1694905897355,409.61386528347913
AKAP12,928.2583978538927,1449.9743039702141,1004.6049038921966,806.8499548664405,840.1908832686423,1211.4051359478408,1018.0565042412723,913.4732790013859,879.0142311791493,1232.9772324288908,1185.4532676043493,1156.0491973578019,933.760507267269,870.6958721829493,973.8923846122033,1234.6013361262756,901.1314166566976,900.3947205223623,869.7452488427064,1011.6866360847675
SYNE1,2937.6431440019023,3045.863215873026,3043.942469911206,2971.6855621163586,3370.6610696575767,2820.110091905694,3191.776233801102,2958.8590993740545,3204.6218440934326,3042.8334335724526,2807.0009902792144,2230.8020318046356,2968.833116219309,2834.1648398848683,2952.256709940474,1861.1910703298981,3085.4200375801643,2746.985878119713,2868.172953565303,3434.4547166076327
IPCEF1,1176.2851126243772,944.6928616436186,1272.6380633587805,1252.364546086985,953.4626908297289,1148.7816501064694,1239.6266483487657,1042.5510249472338,1082.1240663681697,1129.3827697371719,1134.9881887424774,975.5563549316159,1245.3159044544082,1226.0194295205822,1162.0231319468473,873.1722172055875,1120.6089769895425,1016.5746844607316,1157.768553108725,1344.6575743921278
CNKSR3,1976.2326605103706,1877.7125546526293,2042.4542306639694,1891.6501894604935,2155.463522521648,2493.6466739129705,2275.175532387998,2065.243935133568,2022.071248104025,1960.1697352452713,1644.3998338575996,1922.7708585731696,1919.1450193010114,1996.3976594379499,2011.6029732672541,2223.4646498088123,2012.7515515848268,2167.2031734657353,1848.740716544937,2090.6487302930173
ZDHHC14,4540.60787733293,4093.1132019492707,4830.830199688432,4510.735968150967,4685.933708910582,6521.055443678546,4305.457747604556,4517.72110810468,4414.253751441376,4394.639608500668,3760.124460859097,4452.654005307146,4358.1528234433545,4426.994579674257,5488.365547684881,4571.9094622350585,4324.382101711651,4534.3699387100105,4318.221312973535,4343.099195313396
SNX9,1438.4321601664487,1700.9474296142823,1399.3824255871652,1474.7247698690749,1491.2288451731401,2290.3769985590106,1168.4909705037282,1309.3944420468235,1523.323763917653,1714.386794349232,1429.2091202201834,1329.829496057394,1416.490236048505,1466.4754575464801,1361.4550195807456,1865.4133731210277,1475.6682384153735,1398.6280274119076,1441.5353553412556,1423.855265600784
SYNJ2,2293.633184115174,2272.9326927100656,2394.637335544481,2422.138151912051,2008.100200063535,3361.1359449942634,2298.4987054519447,2247.690364499334,2171.018460575973,2416.1884974862696,2224.2721551194863,2324.7776439769473,2417.271381082775,2283.566482717287,2413.790613328949,2215.020044226553,2241.9670241508697,2314.662358464435,2187.1326282072296,2442.354606305651
LOC102724152,75.5130839524,50.8616633365055,86.22772184390105,92.914807794659,65.98357722005045,52.35734062147448,88.62805764299736,68.2622694905927,84.62909799542516,54.84412730738065,79.98238913957056,63.39624630671816,67.02063776700088,74.28100228825514,70.46593363064406,33.77842232903627,61.42375408632519,63.675557158529344,78.03587061394592,91.9715123713425
LOC105378127,67.53202629889431,140.91182137490867,55.061075394298264,58.76663057098091,95.67618696907314,109.84775385289743,80.46494707061602,90.60264859660485,77.85877015579115,155.3916940375785,139.0170096949679,76.0754955680618,92.37979800316337,68.15473405829594,76.44889025966101,101.3352669871088,80.89957855272098,83.78362784017018,54.62510942976214,86.86198390626792
LINC02538,255.39384491218212,222.62400181716342,251.41094802679584,235.06652228392363,239.74033056618327,191.97691561207307,270.5488075417814,289.18379620560177,222.29243073465008,307.73649211363585,206.62117194389063,254.3308234187164,231.85517930205708,287.16882327933683,210.06825497437285,187.47024392615126,235.95710411210288,281.5129895429718,265.32196008741613,189.0525532077596
LINC01558,85.94985165313821,173.42993399988762,66.48884575915261,70.67878541645001,126.46852300509669,101.63483767697986,73.46799515143202,88.1203842514924,98.16975367469318,165.54801390931567,100.9301577237438,99.19647951521783,82.41727076752811,59.731115242102064,66.4772958779661,115.69109647694921,70.41259614773864,112.82861882476251,73.77936858045796,97.08104083641709
AFDN,844.1503287361788,1756.811879508477,792.6717080348976,886.2643205029012,1388.9543004820619,1294.5609122290061,805.8156293593576,1072.3381970885835,1012.1640120252849,1645.3238192214194,1258.7704576489557,1186.6285632233953,858.5887108529301,741.2784558250615,805.0400530821694,1369.7150254424205,828.4716099936056,990.881038589746,833.5649815580587,1009.9834599297426
FRMD1,174.96934086531706,572.819060855398,134.016579733292,162.7994495547444,262.83458259320093,232.0148819696712,141.10519703687737,202.30454412666563,187.31240356320768,321.95533993406787,356.1120659309451,196.15544445490443,218.26991488982716,127.88584930039801,150.90346164298305,261.78277305003104,159.55194659008862,215.60320230870462,156.07174122789183,195.86525782785904
LOC101929420,106.2094595428065,248.4717323652236,69.60551040411289,84.97337123101293,166.05866933712696,113.95421194085621,54.80945670027468,90.60264859660485,104.9400815143272,224.45466916539118,159.01260697986052,143.20093283399868,71.54905923774417,58.965331713357166,82.43184688867795,162.98088773759997,73.40887683487645,105.00881355967996,68.10403253580735,101.33898122397923
DACT2,201.98215138487478,549.4727235861824,107.00548614363625,132.62199061288933,298.02582377722786,232.0148819696712,111.95123070694403,150.17699287930392,240.34663830700745,398.12773897209655,253.27756560864012,243.88908873290399,143.09811847548835,117.16487989796944,173.5057422414915,222.93758737163935,185.7694026025445,167.56725568034037,122.01972495998817,199.27161013790877
SMOC2,742.2383617760293,4436.637878910587,443.6052677993464,564.6361396752354,741.2155174385666,1672.355056321214,516.6082833664188,568.4385350307538,601.4307897541548,2231.3434758206536,2240.4590672072563,1336.5420397839875,832.323866322619,505.41712897163285,657.4604562330846,1408.5602111208123,636.7096460167855,797.6201370384201,493.04481887902193,826.0404351870576
LOC105378146,123.39942987343414,363.5358231920721,117.39436829350385,105.62110629649271,123.16934414409417,200.18983178799064,132.94208646449604,126.59548160073554,112.83879732723355,252.89236480625522,294.220931477706,196.90128264674817,113.21053676858256,114.86752931173474,176.16483407661016,172.26995387808495,127.34192920335711,130.7024594306655,119.18205693766286,151.58267779721265
PDGFA,539.6422828793463,837.9667484129185,559.9607478778635,515.3992329806298,411.29763133831443,627.261472935704,711.3567784503736,577.1264602386474,485.20682850710426,518.9879454457688,639.8591131165645,663.7959907409313,470.0501486631548,528.3906348339798,547.7729180344406,478.80913651408906,550.5665762615733,555.2061738208611,668.9802362631909,555.2354265381048
HRAT92,130.15263250332356,242.63514804791967,146.48323831313311,139.7692835201708,72.58193494205548,145.77926212253678,171.42532202000805,122.87208508306685,111.71040935396121,116.79767852497731,179.00820426475318,158.86353486271727,145.81517135793433,147.03043751902047,110.35231115742371,135.11368931614507,113.85866611123694,139.63937973361698,151.8152391944039,128.58979970437701
DNAAF5,1164.6204899000227,1406.6168204702424,1141.7381482704488,1138.8020032268462,958.9613222647331,1225.7777392556966,1168.4909705037282,1069.855932743471,1031.3466075709146,1121.2577138397821,1174.027212012982,1396.9549333233308,1131.199683391677,1128.7649213699801,998.4889840870508,1302.158180784348,1096.63873149244,1099.2411972630327,1151.383800058493,1130.9089669365078
SUN1,1070.0756530815706,1515.010529220172,1156.2825832802635,1137.213715914117,1048.0391515118013,1227.830968299676,1142.835480133387,1123.2246161633889,1055.0427550096335,1265.4774560184499,1134.9881887424774,1364.138052882206,1095.8779959198791,1101.9624978639085,1053.6651396657626,1493.8507275016289,1146.077362830214,1202.015780746975,1089.6645205729176,1073.0009776656625
C7orf50,3840.1165863598535,4682.608217996965,4053.7418148783363,3676.8851289681297,3003.352489799296,3227.676057135603,4192.340358244414,3766.8361437081608,3290.37933006213,3529.321155428662,3563.0250019080127,4489.20007670749,3445.2230549415044,4023.4266600256956,3721.399023248542,3692.8260211218894,3638.233824357091,4009.3258709116108,3907.4688667419464,3404.6491338946976
UNCX,7.981057653505691,66.70382076918754,10.388882149867596,7.147292907281462,1.0997262870008409,16.42583235183513,6.996951919184002,13.652453898118539,5.641939866361677,19.297007756300598,19.99559728489264,15.662602028718604,19.92505447127053,7.657835287448982,14.625005093152541,21.111513955647666,9.737912233197896,12.288265416558295,18.44484214511449,14.47699731771132
AMZ1,1284.336354702608,1437.4673375759915,1292.376939443529,1236.4816729596928,1031.5432572067887,1110.7969127928507,1380.731845385643,1309.3944420468235,1237.841606679752,1076.5699064041387,1151.1751008302479,1488.6930309201111,1170.1441080400693,1327.1028553149088,1217.1992875255592,1141.7106747214257,1185.77808193479,1215.4211612014021,1375.559573822192,1132.6121430915327
GNA12,1899.4917215343544,2272.9326927100656,2274.126302606017,2092.568534520739,1569.3094115501997,2689.7300476130026,2467.591710165558,2400.3496217237503,2040.1254556763824,2064.779829924164,2122.3898260964615,2350.881980691478,2093.0364037775544,2140.3649628419907,2319.392853182237,2157.5967262671916,2068.182744296876,1996.2845726717883,2528.362207891848,2153.666248028937
