Geneid	C07	C10	C11	C12	C17	C18	C35	C36	C37	C39	C42	C44	C49	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57	E02	E03	E06
MLPH	900.1380682	651.4709697	944.3241903	727.8607284	849.924612	812.7893708	729.5671525	809.8096268	764.4983005	825.3689763	916.7122198	874.1181261	767.1454421	1011.602176	825.9304029	997.1799088	865.1664244	802.4161699	911.493622	991.5488547	925.0700631	1003.677008	1116.086806	1076.716248	778.6964869	812.7506703	819.1710506	804.1218795	823.9367717
GPC1	417.6925265	236.8061403	352.1990872	270.6022247	343.0052898	405.7723352	271.2307307	385.5611826	316.405077	331.7399422	287.8136025	247.2414408	365.5711132	441.6753091	360.4493955	315.4217893	328.932467	393.3583616	361.8617244	476.2195196	412.4367788	403.0109726	408.6271625	514.4310964	358.7069861	314.1306272	322.2757581	332.3555064	366.1941208
AQP12A	128.7944588	96.55185979	106.890116	123.44992	142.665917	136.9170456	98.6293566	156.0604787	105.1737546	103.502862	136.8779344	95.70636417	117.7028205	154.1900753	132.483056	137.8418056	144.8995112	135.1896808	149.2213297	175.9941703	138.6440019	163.429078	133.6630905	112.5977776	149.5293359	131.303278	120.6929134	103.7216849	148.5787621
KIF1A	989.0845176	850.6727015	998.9227387	946.120187	925.810738	1111.51747	789.0348528	1063.571834	953.6342962	992.5659072	950.0068525	923.5664142	961.0089112	1133.369105	1056.283825	956.1999126	1040.738095	1003.892404	948.7989544	1146.837828	1068.374368	1044.74819	1215.379387	1268.836206	870.2117089	929.095347	853.838164	944.6480332	889.2213793
SNED1	1154.169128	901.4894698	1078.898077	955.0085812	984.4960089	1035.590745	797.7374431	1105.537677	889.9997556	919.5831199	1143.115722	1049.579794	959.6241721	1242.166775	1064.638612	1216.981707	1024.873185	917.5454465	999.7829087	1260.716409	1063.714065	1123.467955	1148.547842	1242.094234	1123.51277	968.153917	852.5541968	992.6053714	1005.533037
HDLBP	1865.740723	1635.283604	1837.8948	1557.444191	1656.341178	1661.675054	1504.097688	1805.186966	1556.394806	1480.887102	1817.886944	1781.73348	1815.392914	1846.678331	1731.828056	1916.125279	1809.657399	1740.022021	1780.707867	2003.802906	1897.908228	1884.14047	1923.793767	1849.418497	1785.363929	1767.608053	1592.119283	1599.321464	1722.913322
STK25	224.1450526	190.0547135	235.3120539	187.6438784	206.4102629	236.4930788	198.7091449	201.3049032	182.0654912	139.3307757	190.1493466	178.6518798	173.0923831	255.7826015	247.0629963	197.4490729	212.5897938	205.8371914	203.9358172	230.0577389	267.9673986	214.7680554	267.3261811	301.9027912	220.617053	208.5893847	174.6195343	175.1000487	225.8697343
BOK	306.6873576	213.4304269	326.8222971	265.6642279	308.6035793	337.3138124	184.2048278	336.3824604	274.8658629	253.4493159	300.3915748	204.1735769	263.1004224	333.5981535	288.8369328	319.1472436	355.3739836	291.3119573	315.8518144	320.9305458	421.7573839	306.3225651	282.6019628	328.6447633	299.0586718	292.5237586	224.6942537	201.8669351	324.9222424
ING5	662.4731553	676.8793539	788.9874749	789.0918887	781.121191	880.0031932	645.4421131	1125.864882	631.9263408	752.386189	878.238422	725.7732616	753.2980514	986.3841731	735.2212835	1025.741724	740.3624659	676.8205955	942.581399	1205.502552	824.8735575	795.7541496	794.3406523	766.3686237	1077.755159	821.0610043	625.2920088	604.4855183	894.4741639
NEU4	235.5301981	160.5809879	240.6950094	186.6562791	232.7174533	280.0575933	168.2500789	296.3837662	168.8082952	152.6003734	284.8540796	205.768683	191.093991	276.6775183	210.0632239	243.3963414	254.8962204	231.1307446	283.5205263	355.4392066	284.2784577	260.9731351	186.1735904	231.5291802	303.961273	224.3790194	150.2241582	221.9420999	261.8888282
LINC01237	2176.69751	2093.650854	2063.978931	2019.640691	2179.449541	2251.66305	1559.214093	2965.804811	1943.504928	1779.45305	2491.178405	2059.281936	2124.189726	2530.446469	2027.826235	2643.830667	2288.77768	2159.546127	2341.531365	2723.883629	2620.255128	2429.18928	2167.251539	2042.242191	2312.393555	2216.366092	1818.097504	1994.133038	2298.468426
DEFB128	9.962002336	12.19602439	3.075974561	5.925596161	4.047260057	4.978801659	10.153022	3.278581485	7.954317577	3.980879307	4.439284357	9.570636417	4.154217195	1.441028741	2.387082089	0	3.172981997	6.105340423	8.704577563	1.150288695	3.495226939	0.855649623	4.773681805	5.62988888	3.268400785	2.493100216	10.27173731	6.691721605	5.252784519
SIRPD	128.7944588	169.7280062	143.8018107	149.1275034	143.677732	126.9594423	136.3405812	138.3561387	179.414052	138.003816	141.3172187	122.8231674	152.3212972	112.4002418	124.1282686	89.41090092	81.43987124	122.979	147.9778186	108.1271373	93.2060517	108.6675022	110.7494179	82.33712486	147.8951355	137.1205119	148.940191	108.1828326	168.8395024
SIRPG	80.40759028	114.8458964	88.43426863	128.3879168	92.0751663	99.57603318	126.1875592	97.70172825	101.6385024	111.4646206	84.34640279	119.6329552	87.2385611	89.34378194	88.32203731	65.81635762	50.76771194	109.8961276	73.36715375	74.76876515	53.59347972	79.57541496	79.24311796	58.41009713	80.07581922	113.0205431	159.2119283	69.14778992	99.05250808
PDYN-AS1	382.8255183	446.1712258	386.8038011	354.5481703	402.7023757	379.6336265	461.2372853	388.8397641	404.7863834	506.8986317	304.0909785	464.1758662	386.3421992	402.7675331	328.2237873	329.0817881	323.6441636	358.470702	395.4365236	343.9363197	364.6686773	325.1468568	331.2935173	341.3120133	347.2675834	438.7856379	489.1914894	353.5459581	461.4946399
LINC00658	33.44386498	48.78409758	46.13961842	72.09475329	30.35445043	59.74561991	55.11640516	49.83443857	75.12411045	57.05927006	54.01129301	70.18466706	44.31165008	45.39240534	76.38662686	43.46363239	33.8451413	40.1208085	34.81831025	32.20808345	37.28242068	32.51468568	32.46103627	38.00174994	39.22080942	34.07236961	80.88993133	57.99492058	42.77267394
CASC20	162.2383238	216.479433	196.0933783	332.8209844	195.2802977	179.2368597	262.5281404	109.5046216	281.0525544	246.814517	162.7737598	188.2225162	160.6297315	109.5181843	143.2249254	124.1818068	127.9769405	217.1756808	126.8381302	142.6357981	153.7899853	199.3663622	168.9883359	197.0461108	100.5033241	172.8549483	213.1385492	195.1752135	158.3339334
PAK5	634.7218631	927.9141893	653.6445942	1081.421299	933.9052581	606.169102	881.8624826	523.9173213	998.7087625	751.0592292	661.4533692	795.9579287	664.6747512	570.6473814	757.8985634	668.0981207	630.3657566	762.2953614	647.8692729	613.1038742	608.1694873	571.5739483	796.250125	634.7699712	590.7634418	650.6991562	771.6642655	815.2747489	676.8588052
SEL1L2	429.077672	440.0732136	552.9064274	671.5675649	426.985936	430.6663435	575.8213908	395.3969271	601.8766967	480.3594364	301.1314556	475.3416087	552.510887	403.4880475	412.9652015	311.6963351	320.4711817	436.967936	397.9235458	304.8265041	393.7955684	313.1677621	420.0839988	489.8003325	389.7567936	497.7890097	600.8966327	382.5434184	475.7521979
PCSK2	433.3471016	682.9773661	580.5901984	971.7977704	560.5455179	520.2847734	780.3322626	403.921239	812.2242059	583.8622983	462.4254539	556.6920183	437.5775446	415.7367918	563.3513731	396.1399638	451.6211042	583.4961062	440.2029225	361.1906501	434.573216	506.544577	730.3733161	574.9524018	378.3173908	487.8166088	627.8599431	594.4479359	476.5025957
LINC00652	24.90500584	15.24503049	13.84188553	22.71478528	28.3308204	12.44700415	13.05388543	20.32720521	18.56007435	34.50095399	14.0577338	20.7363789	19.38634691	13.68977304	21.4837388	8.692726478	16.92257065	15.6994468	12.4351108	12.65317564	11.65075646	9.412145856	13.36630905	12.66724998	10.62230255	13.29653448	29.53124477	16.72930401	17.25914913
SCP2D1-AS1	58.34887082	71.14347563	81.51332587	91.84674049	69.81523598	73.43732447	98.6293566	62.94876451	95.45181092	127.3881378	91.74521005	78.16019741	108.0096471	61.96423586	76.38662686	74.5090841	67.69028259	74.13627657	74.61066483	47.16183648	68.73946313	62.4624225	87.83574521	73.89229154	62.9167151	69.80680603	93.72960296	83.64652006	74.28938106
CST13P	48.38686849	83.33950003	56.13653574	69.13195521	52.61438074	72.19262406	89.92676632	60.32589932	92.80037173	62.36710914	48.0922472	70.18466706	70.62169232	37.46674726	38.19331343	52.15635887	61.3443186	47.09834041	73.36715375	32.20808345	43.10779891	40.21553229	58.23891802	59.11383324	61.28251471	42.38270366	61.63042387	43.49619043	61.53261866
NCOR1P1	19.92400467	26.42471952	39.98766929	50.36756737	18.21267026	28.62810954	39.1616563	15.73719113	42.42302708	33.17399422	20.71666033	22.33148497	33.23373756	15.85131615	9.548328358	12.41818068	24.32619531	27.03793616	12.4351108	18.40461911	18.64121034	19.67994134	42.00839988	21.81581941	15.52490373	30.74823599	20.54347462	39.0350427	31.51670712
DEFB118	19.21243308	9.147018296	6.920942763	30.61558016	7.0827051	12.44700415	17.40518058	9.835744455	18.56007435	19.90439653	9.618449441	7.975530348	11.07791252	6.484629334	7.161246268	4.967272273	5.288303328	9.594106379	4.974044322	2.300577389	11.65075646	5.989547363	14.32104541	6.33362499	8.171001962	9.972400862	8.987770147	12.26815628	6.003182308
DEFB121	7.115715954	36.58807318	15.37987281	38.51637504	24.28356034	18.67050622	29.0086343	11.14717705	21.21151354	17.250477	16.27737598	23.92659104	19.38634691	12.2487443	13.12895149	8.692726478	17.98023131	22.67697871	14.92213297	6.901732167	6.990453877	13.69039397	18.13999086	15.48219442	14.70780353	13.29653448	11.55570448	25.65159949	12.00636462
EMILIN3	78.98444709	81.30682929	96.12420503	83.94594561	66.77979094	115.7571386	50.76511002	116.0617846	77.77554964	88.90630452	105.0630631	82.94551561	112.1638643	123.9284717	107.418694	90.65271899	121.6309765	111.6405106	83.31524239	105.8265599	136.3138506	139.4708886	129.8441451	109.7828332	109.4914263	74.79300647	87.30976714	76.95479846	105.8060882
KCNK15-AS1	178.6044704	108.7478842	166.8716199	144.1895066	173.0203674	180.4815601	190.0065546	176.3876839	175.8787998	233.5449193	153.1553103	178.6518798	153.7060362	181.5696214	200.5148955	204.8999813	175.5716705	184.0324042	191.5007064	196.6993668	200.3930111	223.3245517	238.6840902	204.787208	171.5910412	182.8273491	152.7920925	177.3306225	159.0843312
WFDC8	58.34887082	73.17614637	61.51949122	103.6979328	86.00427621	73.43732447	78.3233126	59.67018303	108.7090069	84.92542521	57.71069665	73.3748792	65.08273606	54.75909215	76.38662686	43.46363239	63.45963993	65.41436168	50.9839543	60.96530081	68.73946313	55.61722551	63.01259982	73.89229154	52.29441255	51.52407112	65.48232536	86.99238086	64.53420981
WFDC11	69.02244476	82.32316466	59.2125103	78.02034945	46.54349066	42.3198141	68.17029059	41.31012671	84.84605416	46.44359191	36.99403631	66.99445492	90.00803923	54.03857778	52.51580597	39.73817819	26.44151664	51.45929785	39.79235458	36.80923823	34.95226939	37.64858342	46.78208169	63.3362499	35.95240863	50.69303772	37.23504775	60.22549444	33.01750269
WFDC10B	73.29187433	70.12714027	47.6776057	62.21875969	52.61438074	47.29861576	49.3146783	35.40868004	83.07842803	46.44359191	34.03451341	57.4238185	42.92691102	32.42314667	48.93518283	34.77090591	31.72981997	44.48176594	28.60075485	24.15606259	26.79673986	45.34943003	52.51049985	43.63163882	35.13530844	37.39650323	50.07471939	53.53377284	36.01909385
BCAS4	1028.932527	1043.776421	971.2389677	1024.140536	1079.60662	1112.762171	899.2676632	1169.797874	1000.476389	956.7379934	1195.647254	1044.794476	1103.637035	1202.538484	1109.993172	1226.916251	1150.734804	1083.261829	1114.185928	1252.664388	1060.218838	1251.815399	1150.457315	1152.016012	1137.403473	1042.946923	988.6547162	1050.600292	997.2786609
ATP9A	2193.063657	2030.638062	1946.322904	2054.206669	2190.579506	2160.79992	1927.623749	2447.788937	2170.644885	2190.810579	2389.814746	1969.955996	2295.89737	2274.663868	2420.501239	2371.87251	2320.5075	2365.383318	2276.868788	2246.51382	2774.045114	2825.355056	2425.030357	2470.113746	2274.806946	2018.580141	2309.856928	2122.391036	2280.458879
PMEPA1	721.5335978	716.5164332	735.1579201	735.7615233	864.0900222	1050.52715	570.0196639	834.0711298	865.2529898	761.6749074	692.5283598	692.2760342	907.0040876	904.2455349	941.7038843	834.5017419	1013.238918	811.1380848	841.8570015	892.624027	699.0453877	1744.669582	1108.448915	880.3738735	839.9790017	862.6126746	689.490367	777.3549931	875.7142192
GATA5	169.3540397	170.7443415	168.4096072	168.8794906	197.3039278	185.4603618	120.3858323	210.4849313	152.8996601	132.6959769	245.6404011	157.9155009	189.7092519	266.5903171	155.1603358	274.4417931	177.6869918	203.2206169	159.1694183	314.0288136	193.4025573	199.3663622	210.0419994	185.0825969	188.7501453	178.6721821	159.2119283	167.2930401	156.8331378
NKAIN4	83.96544826	57.93111587	96.12420503	113.5739264	89.03972125	145.6299485	65.26942717	123.9303801	98.10325012	102.1759022	86.56604497	113.2525309	114.9333424	139.7797879	110.9993172	120.4563526	118.4579945	104.6629787	103.2114197	143.7860868	114.1774133	130.9143924	137.482036	133.7098609	105.4059253	109.6964095	82.17389849	109.2981195	103.5548948
KCNQ2	695.2054487	683.9937014	723.6230155	861.186642	803.3811213	877.5137924	556.9657785	1002.590218	779.5231226	793.5219418	827.9265327	713.0124131	879.3093063	908.5686211	901.1234887	805.9399263	888.434959	787.5889146	933.8768214	920.2309557	837.6893896	1025.923898	908.9090156	819.148832	758.268982	762.0576325	704.897973	778.47028	693.3675566
PRPF6	711.5715954	646.3892929	825.8991697	618.2371994	698.1523598	744.330848	688.9550645	766.5323512	647.834976	691.3460396	697.7075248	606.1403064	814.2265703	843.7223278	717.3181679	783.5872011	774.2076072	723.9189359	747.3501594	873.0691192	737.492884	701.6326911	790.5217069	888.8187069	792.5871903	773.6921002	644.5515163	671.4027344	703.8731256
TPTE	199.9516183	259.1655184	262.995825	459.2337025	216.528413	182.970961	356.8062018	136.3889898	396.8320658	229.56404	145.7565031	236.0756983	188.3245129	155.631104	176.6440746	124.1818068	125.8616192	272.9959361	126.8381302	138.0346433	191.072406	200.2220118	199.5398994	254.7524718	108.6743261	211.0824849	243.9537611	301.1274722	224.3689388
BAGE2	438.3281028	771.3985429	556.7513956	1201.908421	584.8290782	393.3253311	970.3388172	323.9238507	1090.625321	595.8049362	434.3099863	618.901155	443.1165008	348.7289553	428.481235	273.199975	304.6062717	601.8121274	288.4945707	258.8149563	417.0970813	385.0423305	509.8292168	499.6526381	332.5597798	491.9717759	690.7743342	640.1747002	420.2227615
ANKRD30BP2	75.42658911	184.9730366	153.7987281	288.3790132	141.654102	112.0230373	236.4203695	78.03023934	241.2809665	196.3900458	109.5023475	154.7252887	121.8570377	96.54892564	70.41892164	53.39817694	79.32454991	166.5885744	62.17555402	64.4161669	75.729917	85.56496233	188.0830631	160.4518331	73.53901766	107.2033093	127.1127492	124.9121366	111.0588727
SAMSN1	712.9947386	863.8850613	659.0275497	761.4391066	800.3456763	704.5004348	941.3301829	825.5468179	794.5479446	911.6213613	730.2622768	880.4985504	643.9036653	516.6088036	772.2210559	613.4581257	615.5585073	704.7307231	716.2623824	511.8784691	588.3632013	628.9024731	573.7965529	349.0531105	859.5894064	792.8058685	853.838164	679.2097429	742.8938106
TMPRSS15	264.7046335	421.779177	268.3787805	425.6553242	299.4972442	221.5566738	372.7609507	241.3035973	469.304737	309.1816262	253.7790891	401.9667295	229.8666848	247.1364291	291.2240149	222.2854342	236.9159891	272.1237446	226.3190166	208.2022537	233.0151292	213.0567562	377.1208626	245.6039024	210.8118506	272.5789569	294.0284805	410.4255918	226.6201321
MIR548XHG	246.9153436	453.2855733	312.211418	548.1176449	259.0246436	219.067273	423.5260607	198.682038	472.8399893	358.2791376	257.4784927	301.4750471	199.4024254	211.8312249	279.2886045	137.8418056	198.8402051	296.5451063	207.6663504	167.9421494	234.1802049	193.3768149	392.3966444	273.7533468	192.0185461	248.4789881	305.584185	355.776532	215.3641653
LINC00320	59.06044242	107.7315488	85.35829407	176.7802855	57.67345581	74.68202489	145.0431715	49.17872227	135.2233988	67.67494822	71.02854972	105.2770006	56.77430167	53.31806341	96.67682462	40.97999625	53.94069394	76.75285103	59.68853186	47.16183648	54.75855537	61.60677287	137.482036	68.96613877	44.94051079	68.97577263	77.03802983	101.491111	66.03500539
LINC00317	14.23143191	32.52273172	12.30389824	42.46677248	24.28356034	16.18110539	13.05388543	4.590014079	29.16583112	35.82791376	13.31785307	27.11680318	15.23212972	10.80771556	20.29019776	11.17636261	17.98023131	25.29355318	6.217555402	6.901732167	8.155529523	9.412145856	21.9589363	14.77845831	12.25650294	19.11376832	30.81521193	15.61401708	12.7567624
GRIK1	1153.457556	1502.143671	1198.092092	1610.774556	1413.505575	1321.87184	1562.114957	1129.143463	1605.888337	1429.135671	1230.421648	1392.527599	1422.12702	1162.910194	1198.315209	1105.218081	1254.385549	1338.813936	1110.455395	1062.866754	1309.545026	1072.984628	1535.216068	1420.843206	1186.429485	1155.136433	1456.018764	1324.960878	1249.412318
C21orf62	136.6217463	138.2216098	149.9537599	156.0406989	139.630472	123.2253411	145.0431715	147.5361668	140.5262772	169.8508504	140.577338	169.0812434	137.0891674	110.2386987	126.5153507	110.5218081	123.7462979	122.1068085	133.0556856	105.8265599	138.6440019	112.9457503	95.4736361	95.70811095	126.6505304	137.1205119	184.8912716	117.1051281	159.8347289
IL10RB-DT	6.404144359	7.114347563	0	3.95039744	7.0827051	4.978801659	1.450431715	5.901446673	3.535252256	0	4.439284357	3.190212139	1.384739065	7.925658075	13.12895149	3.725454205	7.403624659	5.233148934	6.217555402	4.601154778	10.48568082	8.556496233	9.54736361	5.62988888	8.988102158	6.648267241	3.851901492	3.345860802	3.001591154
CBR3-AS1	111.0051689	133.139933	106.890116	116.5367245	119.3941717	99.57603318	84.12503946	114.0946357	119.3147637	112.7915804	121.3404391	89.32593989	144.0128628	144.1028741	146.8055485	124.1818068	155.4761178	95.0688723	146.7343075	148.3872416	138.6440019	130.0587427	137.482036	121.746347	147.0780353	126.3170776	121.9768806	113.7592673	126.8172263
SIM2	180.7391852	213.4304269	312.9804116	291.3418112	221.5874881	262.6317875	223.3664841	203.2720521	266.9115454	207.005724	205.6868419	228.1001679	256.176727	303.33655	310.3206716	186.2727102	433.6408729	267.7627871	206.4228394	317.4796797	258.6467935	448.3604026	406.7176898	434.2051798	214.8973516	263.4375894	177.1874686	248.7089863	216.8649609
