Geneid	A01	A04	A05	A14	A15	A16	A19	A20	A25	A26	A30	A31	A33	A36	A38	A41	A43	A50	A51	A57
TPD52	1317.48844	2535.578987	1187.44923	1280.159574	1653.988336	5089.9548	1125.3431	1367.727654	1383.403655	1796.652985	2035.742238	2392.648919	1603.061201	1264.308606	1386.716392	3446.243538	1217.239029	1443.312629	1150.674383	1251.834474
ZBTB10	446.3253011	944.6928616	396.8552981	424.0727125	536.6664281	2216.460753	349.847596	405.8502204	424.273878	708.911127	794.1108636	939.0102835	524.3912063	398.9732185	469.9944819	1091.887502	368.5425245	336.2516264	388.0511021	436.8646838
ZNF704	1627.521834	3263.484431	1696.504455	1464.400902	1590.204211	6117.595937	1478.689172	1817.017501	1572.972835	1905.325608	2752.727226	3100.449363	1849.407329	1736.797043	1663.926716	3570.37924	1683.160676	1615.348345	1499.70755	1783.225434
PAG1	1725.750236	2476.379346	1579.110087	1781.264221	1395.552658	5453.376341	1784.222739	1844.322408	1707.251004	1835.247001	2265.215521	2594.771069	1897.408596	1840.943603	1741.705152	2530.848293	1710.127202	1499.168381	1794.115607	1832.617543
IMPA1P1	78.58272151	319.3445419	67.52773397	88.94408951	105.5737236	417.8321104	74.6341538	112.9430277	129.7646169	155.391694	241.85151	249.8557943	81.51158647	86.53353875	101.7102627	291.3388926	94.38284164	103.8916985	97.89954677	108.1516858
IMPA1	187.8618186	332.6853061	176.6109965	154.858013	251.8373197	714.5237073	163.2622114	217.1981302	215.5221029	207.1889254	252.3253943	284.9101893	195.6278075	151.6251387	185.4716555	374.9404879	194.7582447	155.2789903	167.4224133	211.1938432
CHMP4C	136.2919076	414.3974865	105.9665979	116.7391175	216.6460785	625.2082439	144.603673	194.8577511	142.1768846	161.485486	253.2775656	258.8058526	146.7208557	109.5070446	144.920505	347.91775	125.8437889	122.8826542	118.4726399	154.137442
CA13	429.7492583	551.1403191	438.4108267	426.4551435	356.311317	613.9154841	459.4665094	518.7932481	433.3009817	437.7373865	458.9465663	425.1277694	463.7103586	486.2725408	491.9319895	504.1429533	466.670717	458.0171655	462.5398876	389.1757514
CA1	262.7609751	312.6741599	266.9942713	198.5359141	255.1364986	430.1514847	249.5579518	284.2192675	253.887294	306.7208601	311.3600149	233.447354	213.7414934	212.1220375	226.022806	408.7189102	250.9385075	207.783397	225.5946078	217.1549598
CA3-AS1	187.2478911	82.5459782	199.4665373	199.3300577	156.1611328	130.3800443	190.0838605	208.510205	164.7446441	155.391694	157.1082644	163.338564	201.0619133	172.301294	222.0341682	127.5135443	197.0054552	167.5672557	200.7650126	180.5366724
ATP6V0D2	324.7676537	754.5869725	329.3275642	326.3930428	379.405569	576.9573614	313.6966777	383.5098413	350.9286597	353.4399315	570.3506083	480.3197955	364.0850862	304.0160609	313.7728365	580.9888641	350.5648404	311.6750956	338.3919117	379.8082826
WWP1	1038.151422	1818.512914	1011.877121	1119.742555	1448.33952	1645.663079	963.2470475	1154.25292	1252.51065	1112.117026	1519.665394	1618.468876	965.4594576	1063.673321	1142.079943	2022.483037	1089.8971	912.6829859	1135.776626	998.9128149
LOC101929709	340.7297691	516.954611	305.4331352	358.158789	370.6077587	560.531529	365.0076585	395.921163	382.5235229	335.1585558	460.8509089	394.5484035	364.9907705	320.097515	339.034209	586.0556274	346.0704194	304.9724053	349.0331667	353.4090522
LOC102724710	128.9247775	890.4960073	116.3554801	139.7692835	159.4603116	592.3565792	118.9481826	201.063412	129.7646169	495.6284097	736.0284143	851.0013769	237.2892851	100.3176423	160.875056	689.9242761	148.315894	119.5313091	121.310308	206.9359028
FLJ46284	94.54483682	479.4337118	95.57771578	84.17922757	127.5682493	297.7182114	67.63720189	101.7728381	101.5549176	217.3452453	392.2945753	451.2321061	116.8332739	87.29932228	107.0284464	385.0740146	131.8363502	91.60343311	86.54887468	105.5969216
C8orf87	43.58885334	251.8069234	33.24442288	29.38331529	53.88658806	187.8704575	40.81555286	53.36868342	45.13551893	82.26619096	193.2907738	279.6893219	57.96379483	33.69447526	46.53410711	168.8921116	62.92189443	39.09902633	34.05201627	77.49451505
CDH17	244.9570772	737.0772195	287.7720356	266.8322685	222.14471	653.9534505	236.7302066	273.049078	274.1982775	416.4091147	574.1592935	908.4309177	306.1212914	260.3663998	293.8296478	539.6102967	283.8975951	211.1347422	246.8771179	248.6637186
ESRP1	359.7615219	877.1552431	410.3608449	355.7763581	346.4137804	890.0747906	397.6601007	348.7581405	335.1312281	448.9093383	715.0806458	1250.02481	442.8796198	327.7553503	416.1478722	1157.755425	382.0257876	529.5125279	354.7085028	401.9495726
INTS8	796.8779103	946.3604572	755.2717323	742.5243187	743.41497	1052.279885	809.3141053	837.7642165	745.8644503	694.6922792	809.3456044	1463.334532	737.2270154	806.3700558	763.1593567	1107.087792	787.2727505	694.8455536	868.3264148	820.0793186
NDUFAF6	2426.241527	3584.496569	2314.642943	2567.466441	2468.885514	4046.914446	2467.59171	2549.285482	2560.312311	2440.563665	2773.674995	5351.389026	2670.862983	2471.183447	2548.074751	3363.486403	2361.069181	2315.779474	2387.897641	2654.400038
SDC2	745.3079993	1478.323428	461.2663675	695.669843	1398.851837	869.5425001	444.3064469	708.6864705	924.1497501	905.9437326	1151.175101	1596.093731	630.3562687	536.0484701	606.2729384	1657.676076	697.3843299	752.9355355	524.2591671	737.4752751
MTDH	1210.051126	1391.608461	1154.204807	1262.688414	1341.66607	1453.686163	1163.826336	1249.820098	1325.855869	1259.383664	1359.700615	1766.890676	1244.41022	1182.369768	1311.597048	2155.907805	1213.493678	1100.358312	1254.958683	1156.456609
LAPTM4B	873.0049218	1236.522078	871.6272124	829.0859772	765.4094958	718.6301654	987.7363793	984.2178128	857.5748597	905.9437326	1020.727633	1445.434416	896.6274512	971.0135144	914.0628183	1257.401771	924.352592	969.6558529	983.9613867	832.0015517
MATN2	1445.185363	1780.992015	1369.254667	1303.18974	1799.152206	1264.789091	1315.426961	1442.195585	1390.173983	1490.947757	1814.838496	2192.018446	1359.432126	1332.46334	1324.227734	2508.892318	1332.595836	1531.564717	1232.257339	1344.657574
ERICH5	171.2857758	371.8738008	169.338779	186.6237592	271.6323929	246.3874853	164.4283701	219.6803945	215.5221029	162.5011179	265.6557925	308.7770114	211.0244405	173.0670775	155.5568724	518.4987828	182.7731219	215.6032023	185.1578385	175.427144
POP1	338.8879865	580.3232407	329.3275642	291.4507219	417.8959891	544.1056967	299.7027739	363.6517266	337.388004	380.8619952	447.5205107	565.3453494	356.8396119	292.529308	325.7387498	608.0116019	330.3399458	349.6570069	290.8609723	332.9709383
STK3	2843.712235	5616.461709	2986.803618	2785.061803	3492.730688	4930.829549	2977.203042	3187.227419	2901.085479	3336.351078	4578.991778	5200.729712	3075.703863	2805.830849	2939.626024	5335.301807	2947.591126	2605.112268	2882.361294	2991.628916
OSR2	34.99386817	152.58499	18.69998787	34.14817722	35.19124118	79.04931819	17.4923798	37.23396518	22.56775947	60.93791923	94.26495863	83.53387749	56.15242624	28.33399056	42.54546936	114.0021754	29.96280687	15.63961053	25.5390122	41.7278158
SPAG1	589.9843388	1114.787605	545.4163129	549.5474102	599.3508264	1190.872846	548.094567	630.4951437	525.8287955	634.769992	825.5325165	902.4642121	680.1689049	513.0749643	543.1195073	1346.07013	555.8100675	497.1161919	571.0806895	557.7901908
RNF19A	820.8210833	1285.716145	922.5327349	879.9111713	910.5733656	1730.872084	890.945211	899.8208251	930.9200779	969.9285478	1089.283966	1272.399955	1052.40515	924.3007192	1018.432173	1704.965867	901.1314167	942.845092	909.4726012	883.9484245
ANKRD46	419.9264181	832.1301641	408.2830685	435.9848673	502.5749132	970.1507233	450.1372401	477.8358864	556.2952708	535.2380572	614.150488	689.9003275	543.4105765	455.6411996	470.6592548	901.8838762	466.670717	450.1973603	486.6600658	493.0694969
SNX31	344.4133341	951.3632437	342.8331109	331.1579047	382.7047479	750.4552156	339.3521681	359.92833	363.3409274	422.5029067	688.4198494	801.7760562	391.2556151	352.2604232	404.1819589	755.7921996	387.2692788	407.7469888	358.2555878	382.3630468
PABPC1	294.0712782	594.4978026	246.216507	293.0390092	294.7266449	649.8469924	270.5488075	311.5241753	292.2524851	314.845916	393.2467466	601.8914208	320.6122401	239.6902445	267.2387294	609.700523	272.6615425	285.9814497	295.1174743	289.5399464
YWHAZ	790.7386352	899.6677826	831.110572	812.4089605	605.9491841	1078.971863	974.9086341	831.5585556	765.0470459	748.5207745	935.9843872	1093.398789	830.5124977	842.3618816	860.8809816	1054.731237	731.0924877	873.5839596	865.4887468	877.9873079
NACA4P	1.227855024	28.34912383	4.15555286	1.588287313	1.099726287	24.63874853	6.996951919	8.687925208	4.513551893	9.140687885	17.13908339	18.6459548	2.717052882	3.063134115	4.653410711	17.73367172	4.494421031	11.17115038	2.837668022	7.664292698
GRHL2	897.5620223	4505.843093	785.3994905	831.4684082	922.6703548	4246.077663	843.1327063	969.3242268	907.2239305	1831.184473	2780.340194	2691.730034	1185.540741	730.5574864	1076.932193	3644.691769	791.7671716	1153.979834	809.4448034	1121.541498
NCALD	1611.559718	4801.0075	1355.749121	1545.403555	2009.199926	3952.46591	1524.16936	1648.223525	1452.235322	2383.688274	3439.242733	3079.565894	2121.112617	1201.514357	1580.830096	4781.335681	1654.696009	1525.979142	1662.164044	2178.362302
UBR5	1631.819326	2536.412785	1601.965628	1680.407977	1853.038794	2684.596975	1718.917855	1835.634483	1751.258135	1901.26308	2183.328789	2519.441412	1806.840167	1633.416267	1721.09719	3394.731444	1697.393009	1548.321442	1767.867178	1664.854692
GASAL1	106.2094595	80.87838268	85.18883363	110.3859682	57.18576692	105.7412958	81.63110572	116.6664242	90.27103786	85.31308692	110.4518707	157.3718585	91.47411371	88.06510581	113.676176	85.29051638	89.88842061	71.49536242	92.22421073	89.41674814
AZIN1	428.5214032	792.9416694	502.8218961	505.0753654	470.6828508	809.9988578	461.7988267	445.5664499	454.7403532	496.6440417	667.4720808	710.7837968	510.8059419	456.4069831	541.7899614	998.1523798	444.947682	484.8279264	541.2851753	542.4616054
AZIN1-AS1	947.2901507	1774.321632	1001.488239	1099.888964	1160.211233	1616.917872	861.7912447	1061.168008	1091.15117	1021.725779	1493.956769	1402.175801	1060.556308	1000.879072	1064.96628	1675.409748	1050.196381	1000.935074	941.3963664	1095.993856
DCAF13	191.5453837	387.7159582	186.9998787	177.0940354	235.3414254	345.9690939	191.2500191	193.6166189	255.015682	217.3452453	309.4556723	411.7026819	245.4404437	210.5904704	210.068255	428.9859636	238.2043146	165.3330256	208.5685996	204.3811386
NUDCD1	547.009413	1331.575022	562.0385243	570.9892889	618.0461733	924.9796843	572.5838987	714.8921314	570.9643145	651.0201038	864.5715397	800.2843798	621.2994258	572.8060795	598.9604359	1164.51111	563.3007692	523.9269528	596.6197017	558.6417788
SYBU	596.7375415	1502.503563	580.7385122	535.2528244	832.4927993	1646.689693	553.9253603	634.2185402	687.1882757	813.5212217	1138.796874	1124.723993	564.2413153	510.0118301	563.727469	1504.828715	573.7877516	593.1880851	502.976657	632.7299416
EIF3H	976.7586713	1902.726487	1100.18262	1045.093052	1051.33833	1765.776978	1134.67237	1126.948013	1096.79311	1156.804833	1451.10906	1878.766405	1135.728105	1077.457425	1170.000407	2158.441187	1140.084801	984.1783484	1110.947031	1079.813682
EXT1	2431.152947	4168.988798	2247.115209	2511.082241	3618.099484	4674.175919	2237.858455	2566.661333	3037.620424	2962.598507	3802.972169	4313.182263	2540.444445	2336.405546	2300.114437	4539.819961	2399.27176	2838.589311	2449.61692	2526.661826
MAL2	34.37994066	178.4327206	22.85554073	18.2653041	32.99178861	149.8857202	18.65853845	45.92189038	34.98002717	76.17239904	99.02581513	139.4717419	39.85010894	28.33399056	29.25001019	177.3367172	14.23233326	40.21614136	28.37668022	29.80558271
DEPTOR	1650.851079	3001.671935	1585.343416	1671.672397	2112.574197	2415.62397	1479.855331	1747.514099	1699.352288	1891.10676	2210.941757	3070.615836	1761.555952	1473.367509	1647.307392	3132.948671	1615.744361	1647.744681	1538.016068	1755.974616
LINC01151	273.1977428	371.8738008	221.2831898	222.3602238	269.4329403	368.5546134	256.5549037	260.6377562	241.4750263	268.1268446	370.3946354	283.4185129	246.346128	258.8348327	267.2387294	391.829699	226.2191919	293.801255	254.680705	253.7732471
ZHX2	2809.332294	3742.918143	2898.49812	2864.476169	3014.349753	3362.16256	2711.318869	2788.823992	2819.841545	2741.190733	3473.5209	2919.956521	2688.070985	2802.001932	2787.393016	4599.776661	2424.740146	2760.391259	2560.285973	2636.516688
DERL1	365.2868695	571.1514653	353.2219931	377.2182368	380.5052953	499.9612722	356.8445479	389.7155022	378.009971	358.5180915	398.9597744	437.8070186	357.7452962	366.8103103	386.897862	649.3901693	325.0964546	329.5489362	349.0331667	390.8789276
FAM83A	407.6478678	722.9026576	478.9274671	400.2484028	381.6050216	398.3264345	389.4969902	390.9566344	375.7531951	350.3930356	478.9421635	451.2321061	404.8408795	364.5129597	413.4887804	548.0549023	303.3734196	504.9359971	364.6403409	355.1122283
ATAD2	873.0049218	1499.168372	873.7049888	870.3814474	870.9832193	1220.644667	857.1266101	925.8846007	839.5206521	915.0844204	1174.027212	1075.498673	883.0421868	899.7956463	904.0912239	1532.695913	855.4381362	854.593004	930.0456943	883.0968364
FBXO32	356.0779568	908.839558	406.2052921	355.7763581	369.5080324	668.3260538	388.3308315	438.1196569	380.266747	468.2063461	611.2939741	595.1788771	429.2943554	362.2156091	368.2842192	969.4407208	363.2990333	421.1523693	329.1694906	347.4479356
ANXA13	378.7932748	1093.108863	345.9497756	332.746192	483.8795663	739.1624558	281.0442354	414.5381456	454.7403532	481.4095619	753.1674977	575.0412459	413.8977224	346.8999385	325.0739768	675.5684466	337.0815773	479.2423512	321.3659035	366.1828733
TATDN1	589.3704113	857.1440969	618.1384879	582.9014438	623.5448047	859.2763549	658.8796391	702.4808097	693.9586036	594.1447125	720.7936736	874.1223608	600.468687	598.0769359	613.585441	1126.510385	678.6575756	582.0169347	644.1506411	623.3624727
SQLE	201.3682239	339.3556882	212.9720841	194.5651958	245.238962	300.7980549	221.5701441	217.1981302	243.7318022	205.1576614	266.6079638	322.2020989	220.9869678	247.3480798	233.3353085	299.7834982	224.7210515	239.0626181	249.005369	225.6708405
NSMCE2	3029.732271	5372.158965	3061.60357	3177.368769	3181.508148	6583.67893	3344.543017	3472.687819	3267.811571	3586.196547	4223.831884	4554.833838	3622.737177	3209.398769	3345.137529	5923.890816	3068.940494	2957.003505	3403.073376	3396.133253
LRATD2	65.07631625	141.7456191	48.8277461	53.20762498	67.08330351	92.39530698	53.64329805	55.85094777	51.90584677	80.23492699	127.5909541	198.392959	58.86947912	58.96533171	55.17615558	142.7138343	56.18026288	61.44132708	48.24035638	51.09528465
PCAT1	39.90528827	135.9090348	38.43886395	42.08961379	60.48494579	137.5663459	29.15396633	43.43962604	31.59486325	102.5788307	142.8256949	249.8557943	61.586532	37.52339291	59.16479333	59.11223908	50.18770151	40.21614136	45.40268836	57.90798927
PRNCR1	99.45625691	164.2581586	96.61660399	78.62022198	108.8729024	204.2962899	101.4558028	90.6026486	69.96005434	121.8758385	136.1604958	204.3596646	76.983165	85.00197169	81.76707393	122.4467809	65.16910495	98.30612333	88.6771257	66.42387005
CCAT1	106.2094595	299.3333957	87.26661006	107.2093936	116.5709864	210.455977	95.62500956	73.22679818	83.50071002	137.1103183	207.5733432	218.5305902	105.0593781	78.10991993	119.6591326	149.4695188	87.6412101	101.6574684	87.96770869	91.97151237
CASC21	268.9002502	707.8942979	274.2664888	204.8890633	234.2416991	509.2008029	262.385697	275.5313423	247.1169661	305.7052281	432.2857699	608.6039645	261.742761	251.942781	273.886459	368.1848034	235.9571041	319.4949008	265.3219601	263.140716
MYC	81.65235907	172.5961362	89.34438649	69.0904981	93.4767344	120.1138991	92.1265336	98.04944163	99.29814165	102.5788307	152.3474079	246.1266033	96.00253518	83.47040463	85.75571168	85.29051638	89.13935044	98.30612333	80.87353864	70.68181043
PVT1	4617.348816	9468.607358	5142.496664	4509.941824	4207.552774	7157.556447	5048.30081	5003.003788	4748.256592	6035.9009	7205.080222	11418.78272	5428.671659	4578.619718	4892.728977	7189.737193	4431.499136	4877.324255	4636.749548	4751.009884
TMEM71	312.4891035	249.3055301	265.955383	298.5980148	241.9397831	339.8094068	334.6875335	269.3256814	314.8202445	280.3144285	345.6381816	261.7892053	325.1406616	308.6107621	275.2160049	233.0711141	279.4031741	265.873379	334.1354096	315.9391768
TG	2293.633184	2995.83535	2693.837141	2241.073398	2008.1002	3058.284661	2650.678619	2596.448505	2160.862969	2211.030836	2864.131268	3092.990982	2527.764865	2515.598892	2604.580452	3717.315377	2380.545006	2351.527155	2553.191803	2174.104362
CCN4	529.2055152	802.9472425	626.4495936	594.019455	488.2784714	796.6528691	615.7317689	556.0272133	540.4978392	591.0978165	694.1328772	764.4841466	604.9971085	545.2378725	537.1365507	787.0372403	595.5107866	523.9269528	576.0466085	540.7584292
NDRG1	1439.046088	2585.606853	1414.965749	1503.313941	1421.946089	3168.132415	1271.112932	1388.826901	1416.126906	1694.074155	2018.603154	2628.333788	1680.044366	1346.247444	1454.523234	3306.063085	1221.73345	1467.88916	1306.036707	1356.579807
ZFAT	2277.057141	3250.143667	2308.409614	2222.808094	2375.40878	3354.976258	2325.320354	2396.626225	2129.268106	2203.921412	2974.583139	2931.144094	2419.08275	2249.106224	2370.580371	4435.951312	2242.716094	2100.176271	2358.811544	2186.878183
LOC401478	655.6745826	399.3891269	725.1439741	745.7008933	686.2292031	955.77812	726.5168409	728.5445853	675.904396	708.911127	1124.514304	618.299861	616.7710043	920.4718016	702.6650174	613.9228258	798.5088031	601.0078904	753.4008599	777.4999148
TRAPPC9	10212.07023	9009.184793	10879.23739	10014.15151	9485.139225	12791.61694	11251.09869	11193.77106	10119.38334	11238.98357	11924.99335	9864.455925	10400.87843	10475.15289	10551.94117	18081.58947	10152.89711	9878.64828	10296.47842	9796.669244
AGO2	3113.226412	2871.599484	3420.020004	3196.428217	2664.636793	3966.838513	3542.789988	3334.922148	3012.795889	3252.053623	3725.846294	3636.707023	3338.352308	3158.091273	3274.006822	4770.357693	3003.771389	3212.822849	3374.696696	2874.109762
